date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Atmosphere (hpa),Relative humidity (%),Power (MW)
2019-01-29 19:15:00,0,0,0,1019.6,63.5,-0.0378
2019-01-29 19:30:00,0,0,0,1019.8,62.1,-0.0357
2019-01-29 19:45:00,0,0,0,1019.7,62.6,-0.0378
2019-01-29 20:00:00,0,0,0,1019.7,62.9,-0.0378
2019-01-29 20:15:00,0,0,0,1019.5,62.6,-0.0378
2019-01-29 20:30:00,0,0,0,1019.7,58.4,-0.0378
2019-01-29 20:45:00,0,0,0,1019.7,54.3,-0.0378
2019-01-29 21:00:00,0,48,0,1020.0,52.9,-0.0357
2019-01-29 21:15:00,0,60,0,1019.9,52.4,-0.0378
2019-01-29 21:30:00,0,39,0,1020.1,51.3,-0.0378
2019-01-29 21:45:00,0,0,0,1020.2,52.9,-0.0378
2019-01-29 22:00:00,0,0,0,1020.3,54.9,-0.0378
2019-01-29 22:15:00,0,32,0,1020.3,56.5,-0.0378
2019-01-29 22:30:00,0,0,0,1020.5,57.2,-0.0378
2019-01-29 22:45:00,0,0,0,1020.5,57.7,-0.0357
2019-01-29 23:00:00,0,0,0,1020.5,60.3,-0.0357
2019-01-29 23:15:00,0,0,0,1020.5,59.4,-0.0357
2019-01-29 23:30:00,0,44,0,1020.5,58.8,-0.0378
2019-01-29 23:45:00,0,33,0,1020.5,59.4,-0.0378
2019-01-30 00:00:00,0,0,0,1020.5,60.6,-0.0378
2019-01-30 00:15:00,0,0,0,1020.5,60.0,-0.0378
2019-01-30 00:30:00,0,0,0,1020.6,61.3,-0.0357
2019-01-30 00:45:00,0,0,0,1020.8,62.3,-0.0378
2019-01-30 01:00:00,0,0,0,1021.2,62.1,-0.0378
2019-01-30 01:15:00,0,47,0,1021.2,62.9,-0.0378
2019-01-30 01:30:00,0,0,0,1021.4,64.3,-0.0378
2019-01-30 01:45:00,0,0,0,1021.6,63.5,-0.0378
2019-01-30 02:00:00,0,0,0,1021.7,61.2,-0.0378
2019-01-30 02:15:00,0,0,0,1021.5,59.2,-0.0357
2019-01-30 02:30:00,0,32,0,1021.6,59.4,-0.0378
2019-01-30 02:45:00,0,0,0,1021.7,59.6,-0.0378
2019-01-30 03:00:00,0,0,0,1021.7,61.8,-0.0378
2019-01-30 03:15:00,0,37,0,1021.6,62.8,-0.0378
2019-01-30 03:30:00,0,0,0,1021.6,63.4,-0.0378
2019-01-30 03:45:00,0,48,0,1021.6,63.1,-0.0378
2019-01-30 04:00:00,0,0,0,1021.6,65.7,-0.0378
2019-01-30 04:15:00,0,0,0,1021.7,66.5,-0.0378
2019-01-30 04:30:00,0,0,0,1021.6,66.3,-0.0378
2019-01-30 04:45:00,0,0,0,1021.7,66.1,-0.0378
2019-01-30 05:00:00,0,0,0,1021.9,65.5,-0.0378
2019-01-30 05:15:00,0,0,0,1022.0,65.2,-0.0378
2019-01-30 05:30:00,0,51,0,1022.3,64.6,-0.0378
2019-01-30 05:45:00,0,60,0,1022.3,65.9,-0.0378
2019-01-30 06:00:00,0,0,0,1022.5,65.7,-0.0378
2019-01-30 06:15:00,0,0,0,1022.8,65.4,-0.0378
2019-01-30 06:30:00,0,0,0,1023.1,63.6,-0.0378
2019-01-30 06:45:00,0,0,0,1023.0,63.2,-0.0357
2019-01-30 07:00:00,0,0,0,1023.3,63.1,-0.0357
2019-01-30 07:15:00,0,0,0,1023.5,64.9,0.17052
2019-01-30 07:30:00,43,0,0,1023.6,65.5,0.6543705
2019-01-30 07:45:00,115,0,0,1023.7,64.8,2.4277785
2019-01-30 08:00:00,211,0,0,1023.9,63.3,3.8004645
2019-01-30 08:15:00,299,70,0,1023.9,63.2,5.149704
2019-01-30 08:30:00,373,51,0,1024.2,63.9,11.569782
2019-01-30 08:45:00,440,59,0,1024.4,62.5,14.2959705
2019-01-30 09:00:00,482,48,0,1024.5,60.3,16.6704615
2019-01-30 09:15:00,557,0,0,1024.9,61.2,17.2246515
2019-01-30 09:30:00,617,0,0,1024.8,61.6,10.086258
2019-01-30 09:45:00,478,0,0,1024.8,61.1,7.703241
2019-01-30 10:00:00,706,49,0,1025.3,60.1,7.703241
2019-01-30 10:15:00,757,0,0,1025.6,58.5,5.4331935
2019-01-30 10:30:00,795,0,0,1025.6,55.2,5.4289305
2019-01-30 10:45:00,851,0,0,1025.9,52.2,3.201513
2019-01-30 11:00:00,884,56,0,1025.8,50.1,3.201513
2019-01-30 11:15:00,635,51,0,1025.8,48.6,1.513365
2019-01-30 11:30:00,508,0,0,1025.6,51.3,1.513365
2019-01-30 11:45:00,835,36,0,1025.6,49.3,1.5112335
2019-01-30 12:00:00,579,0,0,1025.4,47.5,1.5154965
2019-01-30 12:15:00,927,0,0,1025.2,47.4,1.5112335
2019-01-30 12:30:00,932,0,0,1024.9,45.9,1.513365
2019-01-30 12:45:00,872,0,0,1024.7,44.8,1.5112335
2019-01-30 13:00:00,871,0,0,1024.5,43.1,1.5112335
2019-01-30 13:15:00,883,58,0,1024.1,42.2,2.0782125
2019-01-30 13:30:00,828,0,0,1024.0,43.0,2.0782125
2019-01-30 13:45:00,798,0,0,1023.9,44.7,7.413357
2019-01-30 14:00:00,745,0,0,1023.9,44.7,2.928681
2019-01-30 14:15:00,767,72,0,1023.7,45.0,9.3167865
2019-01-30 14:30:00,603,39,0,1023.8,61.2,5.9703315
2019-01-30 14:45:00,578,0,0,1023.6,63.0,3.4722135
2019-01-30 15:00:00,509,0,0,1023.5,63.8,2.894577
2019-01-30 15:15:00,453,30,0,1023.4,64.3,5.188071
2019-01-30 15:30:00,383,0,0,1023.4,64.3,9.370074
2019-01-30 15:45:00,332,0,0,1023.4,64.8,14.319417
2019-01-30 16:00:00,283,75,0,1023.3,63.9,13.1279085
2019-01-30 16:15:00,226,80,0,1023.1,64.8,10.5573195
2019-01-30 16:30:00,148,0,0,1023.0,64.6,3.3741645
2019-01-30 16:45:00,88,0,0,1023.0,65.5,2.6665065
2019-01-30 17:00:00,41,64,0,1023.1,65.9,1.3748175
2019-01-30 17:15:00,0,0,0,1023.0,66.2,0.3048045
2019-01-30 17:30:00,0,39,0,1023.0,66.1,0.0234465
2019-01-30 17:45:00,0,0,0,1023.2,66.2,-0.0609
2019-01-30 18:00:00,0,0,0,1023.0,66.1,-0.0378
2019-01-30 18:15:00,0,34,0,1023.1,66.5,-0.0378
2019-01-30 18:30:00,0,0,0,1023.0,66.4,-0.0378
2019-01-30 18:45:00,0,39,0,1023.2,66.4,-0.0378
2019-01-30 19:00:00,0,0,0,1023.3,66.0,-0.0378
2019-01-30 19:15:00,0,0,0,1023.3,65.9,-0.0378
2019-01-30 19:30:00,0,0,0,1023.3,66.2,-0.0378
2019-01-30 19:45:00,0,0,0,1023.2,65.9,-0.0378
2019-01-30 20:00:00,0,33,0,1023.2,65.6,-0.0378
2019-01-30 20:15:00,0,0,0,1023.3,66.3,-0.0378
2019-01-30 20:30:00,0,0,0,1023.4,66.8,-0.0378
2019-01-30 20:45:00,0,0,0,1023.3,67.1,-0.0378
2019-01-30 21:00:00,0,0,0,1023.3,67.4,-0.0378
2019-01-30 21:15:00,0,0,0,1023.1,67.9,-0.0378
2019-01-30 21:30:00,0,0,0,1023.1,68.2,-0.0378
2019-01-30 21:45:00,0,0,0,1023.1,67.7,-0.0378
2019-01-30 22:00:00,0,0,0,1023.1,67.1,-0.0378
2019-01-30 22:15:00,0,0,0,1022.9,66.7,-0.0378
2019-01-30 22:30:00,0,0,0,1022.9,65.9,-0.0378
2019-01-30 22:45:00,0,0,0,1022.9,64.9,-0.0378
2019-01-30 23:00:00,0,40,0,1022.9,64.6,-0.0378
2019-01-30 23:15:00,0,38,0,1023.0,64.6,-0.0378
2019-01-30 23:30:00,0,0,0,1022.8,64.5,-0.0378
2019-01-30 23:45:00,0,0,0,1022.9,63.8,-0.0378
2019-01-31 00:00:00,0,44,0,1022.9,63.6,-0.0378
2019-01-31 00:15:00,0,40,0,1022.8,64.2,-0.0378
2019-01-31 00:30:00,0,0,0,1023.0,64.1,-0.0378
2019-01-31 00:45:00,0,0,0,1022.7,64.4,-0.0378
2019-01-31 01:00:00,0,0,0,1022.9,64.2,-0.0378
2019-01-31 01:15:00,0,42,0,1022.8,63.8,-0.0378
2019-01-31 01:30:00,0,39,0,1022.8,64.0,-0.0378
2019-01-31 01:45:00,0,0,0,1022.6,64.3,-0.0378
2019-01-31 02:00:00,0,0,0,1022.7,64.9,-0.0378
2019-01-31 02:15:00,0,0,0,1022.6,65.4,-0.0378
2019-01-31 02:30:00,0,0,0,1022.5,65.8,-0.0378
2019-01-31 02:45:00,0,0,0,1022.5,66.1,-0.0378
2019-01-31 03:00:00,0,0,0,1022.2,65.5,-0.0378
2019-01-31 03:15:00,0,0,0,1022.3,65.3,-0.0378
2019-01-31 03:30:00,0,0,0,1022.1,65.2,-0.0378
2019-01-31 03:45:00,0,0,0,1021.9,65.4,-0.0378
2019-01-31 04:00:00,0,0,0,1021.8,65.9,-0.0357
2019-01-31 04:15:00,0,0,0,1021.8,66.3,-0.0378
2019-01-31 04:30:00,0,0,0,1021.5,66.9,-0.0378
2019-01-31 04:45:00,0,0,0,1021.5,67.2,-0.0357
2019-01-31 05:00:00,0,0,0,1021.3,67.0,-0.0357
2019-01-31 05:15:00,0,0,0,1021.2,67.6,-0.0378
2019-01-31 05:30:00,0,0,0,1021.1,68.5,-0.0357
2019-01-31 05:45:00,0,0,0,1020.9,68.8,-0.0378
2019-01-31 06:00:00,0,0,0,1021.0,69.3,-0.0378
2019-01-31 06:15:00,0,0,0,1021.0,69.8,-0.0378
2019-01-31 06:30:00,0,0,0,1021.0,70.0,-0.0378
2019-01-31 06:45:00,0,0,0,1020.8,70.0,-0.0378
2019-01-31 07:00:00,0,0,0,1020.8,70.0,-0.0357
2019-01-31 07:15:00,0,0,0,1020.6,70.1,0.1641255
2019-01-31 07:30:00,33,0,0,1020.7,70.3,0.686343
2019-01-31 07:45:00,81,0,0,1020.6,70.3,1.453683
2019-01-31 08:00:00,147,0,0,1020.5,70.1,2.2870995
2019-01-31 08:15:00,211,0,0,1020.7,69.7,5.260542
2019-01-31 08:30:00,280,0,0,1020.7,69.1,8.0464125
2019-01-31 08:45:00,336,0,0,1020.8,67.6,10.0500225
2019-01-31 09:00:00,403,0,0,1020.8,65.4,12.017397
2019-01-31 09:15:00,461,0,0,1020.9,64.4,11.846877
2019-01-31 09:30:00,522,0,0,1020.9,63.8,11.9086905
2019-01-31 09:45:00,427,42,0,1020.9,63.5,7.302519
2019-01-31 10:00:00,644,0,0,1020.7,63.5,5.0708385
2019-01-31 10:15:00,698,0,0,1020.5,62.4,1.513365
2019-01-31 10:30:00,739,0,0,1020.4,62.1,1.500576
2019-01-31 10:45:00,761,65,0,1020.3,61.1,3.2889045
2019-01-31 11:00:00,777,40,0,1020.1,60.0,1.6433865
2019-01-31 11:15:00,751,53,0,1020.1,58.2,0.0
2019-01-31 11:30:00,669,0,0,1019.8,57.7,0.0
2019-01-31 11:45:00,764,0,0,1019.4,57.3,0.0
2019-01-31 12:00:00,791,40,0,1019.1,57.5,0.0
2019-01-31 12:15:00,758,0,0,1018.8,56.5,0.0
2019-01-31 12:30:00,709,0,0,1018.5,56.0,0.0
2019-01-31 12:45:00,775,0,0,1018.3,54.3,0.0
2019-01-31 13:00:00,673,0,0,1017.9,47.4,0.0
2019-01-31 13:15:00,697,0,0,1017.6,45.6,0.0
2019-01-31 13:30:00,576,0,0,1017.5,45.9,0.0
2019-01-31 13:45:00,505,40,0,1017.4,46.6,0.0
2019-01-31 14:00:00,608,47,0,1017.3,45.4,0.0
2019-01-31 14:15:00,591,0,0,1017.1,44.6,0.0
2019-01-31 14:30:00,459,0,0,1017.1,44.2,0.0
2019-01-31 14:45:00,396,73,0,1017.0,47.5,0.0
2019-01-31 15:00:00,442,0,0,1017.0,47.5,0.0
2019-01-31 15:15:00,355,0,0,1016.7,48.7,0.0
2019-01-31 15:30:00,347,0,0,1016.9,51.2,0.0
2019-01-31 15:45:00,236,0,0,1017.0,50.8,0.0
2019-01-31 16:00:00,243,0,0,1016.7,50.2,6.3582645
2019-01-31 16:15:00,195,0,0,1017.0,50.7,4.343997
2019-01-31 16:30:00,129,0,0,1016.9,52.9,2.3638335
2019-01-31 16:45:00,123,71,0,1016.9,54.6,1.479261
2019-01-31 17:00:00,34,35,0,1016.8,57.2,0.763077
2019-01-31 17:15:00,0,0,0,1016.9,58.4,0.2408595
2019-01-31 17:30:00,0,0,0,1017.1,59.3,0.0
2019-01-31 17:45:00,0,0,0,1016.9,64.6,-0.0525
2019-01-31 18:00:00,0,0,0,1016.9,64.9,-0.0378
2019-01-31 18:15:00,0,57,0,1016.9,64.9,-0.0378
2019-01-31 18:30:00,0,0,0,1017.0,65.0,-0.0378
2019-01-31 18:45:00,0,0,0,1016.9,65.1,-0.0378
2019-01-31 19:00:00,0,34,0,1016.9,65.4,-0.0378
2019-01-31 19:15:00,0,0,0,1016.7,65.7,-0.0378
2019-01-31 19:30:00,0,0,0,1016.7,66.1,-0.0378
2019-01-31 19:45:00,0,0,0,1016.8,67.1,-0.0378
2019-01-31 20:00:00,0,0,0,1017.0,68.0,-0.0378
2019-01-31 20:15:00,0,0,0,1017.1,68.1,-0.0357
2019-01-31 20:30:00,0,0,0,1017.1,68.6,-0.0378
2019-01-31 20:45:00,0,0,0,1017.0,68.9,-0.0378
2019-01-31 21:00:00,0,0,0,1017.0,69.3,-0.0378
2019-01-31 21:15:00,0,0,0,1016.9,69.6,-0.0378
2019-01-31 21:30:00,0,0,0,1016.9,70.0,-0.0378
2019-01-31 21:45:00,0,0,0,1016.9,70.4,-0.0378
2019-01-31 22:00:00,0,0,0,1016.9,70.6,-0.0378
2019-01-31 22:15:00,0,0,0,1016.9,70.9,-0.0357
2019-01-31 22:30:00,0,0,0,1016.9,71.2,-0.0378
2019-01-31 22:45:00,0,0,0,1017.0,71.3,-0.0378
2019-01-31 23:00:00,0,0,0,1016.9,71.5,-0.0378
2019-01-31 23:15:00,0,0,0,1016.8,71.6,-0.0378
2019-01-31 23:30:00,0,0,0,1016.5,71.6,-0.0378
2019-01-31 23:45:00,0,0,0,1016.5,71.8,-0.0378
2019-02-01 00:00:00,0,0,0,1016.4,71.9,-0.0378
2019-02-01 00:15:00,0,0,0,1016.1,72.0,-0.0378
2019-02-01 00:30:00,0,0,0,1015.8,72.1,-0.0378
2019-02-01 00:45:00,0,0,0,1015.7,72.2,-0.0378
2019-02-01 01:00:00,0,0,0,1015.6,72.3,-0.0378
2019-02-01 01:15:00,0,0,0,1015.5,72.5,-0.0378
2019-02-01 01:30:00,0,0,0,1015.5,72.5,-0.0378
2019-02-01 01:45:00,0,0,0,1015.5,72.4,-0.0378
2019-02-01 02:00:00,0,0,0,1015.5,72.3,-0.0357
2019-02-01 02:15:00,0,0,0,1015.5,72.3,-0.0357
2019-02-01 02:30:00,0,0,0,1015.6,72.3,-0.0357
2019-02-01 02:45:00,0,0,0,1015.4,72.4,-0.0357
2019-02-01 03:00:00,0,0,0,1015.5,72.8,-0.0378
2019-02-01 03:15:00,0,0,0,1015.8,73.3,-0.0378
2019-02-01 03:30:00,0,0,0,1016.2,73.6,-0.0378
2019-02-01 03:45:00,0,0,0,1016.2,74.0,-0.0378
2019-02-01 04:00:00,0,0,0,1016.0,74.2,-0.0357
2019-02-01 04:15:00,0,0,0,1016.4,74.4,-0.0378
2019-02-01 04:30:00,0,0,0,1017.1,74.5,-0.0378
2019-02-01 04:45:00,0,0,0,1017.1,74.6,-0.0378
2019-02-01 05:00:00,0,0,0,1017.3,74.6,-0.0378
2019-02-01 05:15:00,0,0,30,1017.1,74.6,-0.0378
2019-02-01 05:30:00,0,0,0,1017.7,74.6,-0.0378
2019-02-01 05:45:00,0,0,0,1017.9,74.8,-0.0378
2019-02-01 06:00:00,0,0,0,1018.4,74.8,-0.0378
2019-02-01 06:15:00,0,0,0,1018.5,74.8,-0.0378
2019-02-01 06:30:00,0,0,0,1018.8,74.8,-0.0378
2019-02-01 06:45:00,0,0,0,1018.9,74.9,-0.0378
2019-02-01 07:00:00,0,0,0,1019.2,74.9,-0.0315
2019-02-01 07:15:00,0,0,0,1019.4,74.9,0.21315
2019-02-01 07:30:00,0,0,0,1019.7,75.0,0.788655
2019-02-01 07:45:00,0,0,0,1019.8,75.0,1.5069705
2019-02-01 08:00:00,56,0,0,1020.2,75.0,2.5812465
2019-02-01 08:15:00,103,0,0,1020.4,75.0,4.953606
2019-02-01 08:30:00,178,0,0,1021.0,75.0,9.353022
2019-02-01 08:45:00,254,0,0,1021.1,74.9,11.2095585
2019-02-01 09:00:00,339,0,0,1021.2,74.8,13.014939
2019-02-01 09:15:00,423,0,0,1021.4,74.8,15.2295675
2019-02-01 09:30:00,498,0,0,1021.7,74.5,17.2544925
2019-02-01 09:45:00,544,0,0,1021.8,73.3,10.5530565
2019-02-01 10:00:00,670,0,0,1022.0,71.1,10.4933745
2019-02-01 10:15:00,743,0,0,1022.4,66.7,8.1274095
2019-02-01 10:30:00,785,0,0,1022.6,61.4,8.0847795
2019-02-01 10:45:00,816,0,0,1022.5,59.3,5.661264
2019-02-01 11:00:00,823,0,0,1022.8,56.4,5.6633955
2019-02-01 11:15:00,864,383,0,1022.7,49.9,5.6633955
2019-02-01 11:30:00,883,375,0,1022.8,49.8,5.6506065
2019-02-01 11:45:00,898,397,0,1022.8,49.8,5.6548695
2019-02-01 12:00:00,914,393,0,1022.5,43.2,5.6335545
2019-02-01 12:15:00,945,421,0,1022.6,36.9,5.580267
2019-02-01 12:30:00,928,427,0,1022.7,34.2,5.5696095
2019-02-01 12:45:00,932,435,0,1022.6,33.9,5.5482945
2019-02-01 13:00:00,913,433,0,1022.7,33.8,3.227091
2019-02-01 13:15:00,880,397,0,1022.6,34.2,3.2249595
2019-02-01 13:30:00,851,410,0,1022.7,34.8,3.2249595
2019-02-01 13:45:00,832,414,0,1022.8,32.9,3.227091
2019-02-01 14:00:00,791,390,0,1022.8,34.4,3.2249595
2019-02-01 14:15:00,747,365,0,1022.9,33.9,3.2249595
2019-02-01 14:30:00,708,369,0,1023.1,30.7,4.9301595
2019-02-01 14:45:00,575,239,0,1023.2,60.8,6.701436
2019-02-01 15:00:00,456,151,0,1023.3,63.3,10.2589095
2019-02-01 15:15:00,408,172,0,1023.8,63.5,13.5925755
2019-02-01 15:30:00,371,0,219,1023.8,62.8,10.832283
2019-02-01 15:45:00,315,164,0,1024.3,61.7,8.001651
2019-02-01 16:00:00,258,139,0,1024.5,61.9,5.959674
2019-02-01 16:15:00,223,150,0,1025.1,62.1,3.2718525
2019-02-01 16:30:00,156,105,0,1025.0,61.4,1.9886895
2019-02-01 16:45:00,90,52,0,1025.1,61.7,1.214955
2019-02-01 17:00:00,44,0,0,1025.2,61.8,0.686343
2019-02-01 17:15:00,0,0,0,1025.5,62.1,0.2493855
2019-02-01 17:30:00,0,0,0,1025.8,62.7,-0.0084
2019-02-01 17:45:00,0,0,0,1025.9,62.7,-0.0378
2019-02-01 18:00:00,0,0,0,1026.6,62.7,-0.0378
2019-02-01 18:15:00,0,0,0,1027.1,62.4,-0.0357
2019-02-01 18:30:00,0,0,0,1027.1,62.3,-0.0378
2019-02-01 18:45:00,0,0,0,1027.3,62.1,-0.0378
2019-02-01 19:00:00,0,0,0,1027.6,62.5,-0.0378
2019-02-01 19:15:00,0,0,0,1027.8,61.9,-0.0378
2019-02-01 19:30:00,0,0,0,1028.2,62.0,-0.0378
2019-02-01 19:45:00,0,0,0,1028.2,61.9,-0.0378
2019-02-01 20:00:00,0,0,0,1028.5,62.7,-0.0378
2019-02-01 20:15:00,0,0,0,1028.5,62.6,-0.0378
2019-02-01 20:30:00,0,0,0,1028.9,62.8,-0.0378
2019-02-01 20:45:00,0,0,0,1029.1,62.3,-0.0378
2019-02-01 21:00:00,0,0,0,1029.4,62.0,-0.0378
2019-02-01 21:15:00,0,0,0,1029.7,62.5,-0.0357
2019-02-01 21:30:00,0,0,0,1029.7,62.3,-0.0378
2019-02-01 21:45:00,0,0,0,1029.9,62.9,-0.0357
2019-02-01 22:00:00,0,0,0,1030.0,63.6,-0.0378
2019-02-01 22:15:00,0,0,0,1030.2,62.9,-0.0378
2019-02-01 22:30:00,0,0,0,1030.3,63.4,-0.0378
2019-02-01 22:45:00,0,0,0,1030.3,64.0,-0.0378
2019-02-01 23:00:00,0,0,0,1030.2,64.2,-0.0378
2019-02-01 23:15:00,0,0,0,1030.2,63.4,-0.0378
2019-02-01 23:30:00,0,0,0,1030.4,63.7,-0.0357
2019-02-01 23:45:00,0,0,0,1030.7,64.8,-0.0378
2019-02-02 00:00:00,0,0,0,1030.7,66.6,-0.0378
2019-02-02 00:15:00,0,0,0,1030.8,67.6,-0.0378
2019-02-02 00:30:00,0,0,0,1030.8,67.7,-0.0378
2019-02-02 00:45:00,0,0,0,1030.8,67.7,-0.0378
2019-02-02 01:00:00,0,0,0,1030.7,68.1,-0.0378
2019-02-02 01:15:00,0,0,0,1030.5,68.8,-0.0378
2019-02-02 01:30:00,0,0,0,1030.5,68.5,-0.0357
2019-02-02 01:45:00,0,0,0,1030.4,69.0,-0.0378
2019-02-02 02:00:00,0,0,0,1030.3,69.1,-0.0378
2019-02-02 02:15:00,0,0,0,1030.5,69.2,-0.0378
2019-02-02 02:30:00,0,0,0,1030.5,69.5,-0.0378
2019-02-02 02:45:00,0,0,0,1030.4,69.7,-0.0378
2019-02-02 03:00:00,0,0,0,1030.1,69.6,-0.0378
2019-02-02 03:15:00,0,0,0,1030.0,69.6,-0.0378
2019-02-02 03:30:00,0,0,0,1029.8,69.3,-0.0357
2019-02-02 03:45:00,0,0,0,1029.8,69.1,-0.0357
2019-02-02 04:00:00,0,0,0,1029.7,69.1,-0.0378
2019-02-02 04:15:00,0,0,0,1029.7,69.0,-0.0336
2019-02-02 04:30:00,0,0,0,1029.6,69.0,-0.0357
2019-02-02 04:45:00,0,0,0,1029.7,69.0,-0.0378
2019-02-02 05:00:00,0,0,0,1030.0,69.0,-0.0378
2019-02-02 05:15:00,0,0,0,1029.9,69.2,-0.0378
2019-02-02 05:30:00,0,0,0,1030.2,69.5,-0.0357
2019-02-02 05:45:00,0,0,0,1030.2,68.1,-0.0378
2019-02-02 06:00:00,0,0,0,1030.4,66.4,-0.0357
2019-02-02 06:15:00,0,0,0,1030.4,65.9,-0.0357
2019-02-02 06:30:00,0,0,0,1030.6,64.9,-0.0357
2019-02-02 06:45:00,0,0,0,1030.5,63.9,-0.0378
2019-02-02 07:00:00,0,0,0,1030.7,63.4,-0.0378
2019-02-02 07:15:00,0,0,0,1030.9,62.7,0.0
2019-02-02 07:30:00,95,58,0,1031.1,61.8,0.1342845
2019-02-02 07:45:00,204,208,0,1031.5,61.6,0.4199055
2019-02-02 08:00:00,291,254,0,1031.8,59.7,0.6756855
2019-02-02 08:15:00,368,307,0,1032.0,59.3,0.5264805
2019-02-02 08:30:00,438,338,0,1032.1,57.6,0.8547315
2019-02-02 08:45:00,503,371,0,1032.3,54.5,0.9868845
2019-02-02 09:00:00,571,404,0,1032.3,53.3,0.3943275
2019-02-02 09:15:00,634,435,0,1032.2,50.9,1.347108
2019-02-02 09:30:00,692,434,0,1032.4,49.4,1.845879
2019-02-02 09:45:00,743,468,0,1032.4,47.9,0.7481565
2019-02-02 10:00:00,787,455,0,1032.4,46.5,0.7438935
2019-02-02 10:15:00,828,474,0,1032.4,42.3,0.775866
2019-02-02 10:30:00,871,481,0,1032.4,42.1,1.3023465
2019-02-02 10:45:00,903,510,0,1032.1,41.3,1.078539
2019-02-02 11:00:00,923,497,0,1032.2,43.5,1.330056
2019-02-02 11:15:00,943,499,0,1032.1,43.0,1.261848
2019-02-02 11:30:00,967,499,0,1032.1,41.7,2.161341
2019-02-02 11:45:00,982,514,0,1031.7,40.1,1.8053805
2019-02-02 12:00:00,991,516,0,1031.5,40.8,1.735041
2019-02-02 12:15:00,991,512,0,1031.2,40.5,1.500576
2019-02-02 12:30:00,983,523,0,1030.7,40.2,1.15101
2019-02-02 12:45:00,977,508,0,1030.4,38.5,4.322682
2019-02-02 13:00:00,955,522,0,1030.2,38.0,2.284968
2019-02-02 13:15:00,935,518,0,1030.0,36.0,4.0306665
2019-02-02 13:30:00,910,517,0,1029.6,36.5,3.2505375
2019-02-02 13:45:00,884,489,0,1029.3,33.9,1.8778515
2019-02-02 14:00:00,857,512,0,1029.2,35.5,1.7883285
2019-02-02 14:15:00,820,486,0,1028.8,35.5,4.326945
2019-02-02 14:30:00,775,490,0,1028.7,35.6,3.286773
2019-02-02 14:45:00,724,470,0,1028.6,35.6,1.700937
2019-02-02 15:00:00,666,456,0,1028.4,36.3,1.219218
2019-02-02 15:15:00,608,430,0,1028.5,35.7,0.835548
2019-02-02 15:30:00,541,412,0,1028.2,35.4,1.283163
2019-02-02 15:45:00,472,395,0,1028.1,36.1,1.048698
2019-02-02 16:00:00,396,355,0,1028.1,44.1,6.151509
2019-02-02 16:15:00,337,334,0,1027.9,48.9,4.5337005
2019-02-02 16:30:00,263,282,0,1027.6,48.9,2.741109
2019-02-02 16:45:00,182,254,0,1027.7,49.2,0.993279
2019-02-02 17:00:00,99,156,0,1027.6,48.7,0.9058875
2019-02-02 17:15:00,30,0,0,1027.4,49.4,0.204624
2019-02-02 17:30:00,0,0,0,1027.5,52.9,-0.021
2019-02-02 17:45:00,0,0,0,1027.4,54.8,-0.0378
2019-02-02 18:00:00,0,0,0,1027.3,55.7,-0.0357
2019-02-02 18:15:00,0,0,0,1027.4,55.6,-0.0378
2019-02-02 18:30:00,0,0,0,1027.5,56.6,-0.0357
2019-02-02 18:45:00,0,0,0,1027.6,58.0,-0.0378
2019-02-02 19:00:00,0,0,0,1027.5,58.7,-0.0378
2019-02-02 19:15:00,0,0,0,1027.5,59.7,-0.0378
2019-02-02 19:30:00,0,0,0,1027.6,58.1,-0.0378
2019-02-02 19:45:00,0,0,0,1027.6,57.8,-0.0378
2019-02-02 20:00:00,0,0,0,1027.6,58.6,-0.0378
2019-02-02 20:15:00,0,0,0,1027.6,59.5,-0.0378
2019-02-02 20:30:00,0,0,0,1027.7,60.3,-0.0378
2019-02-02 20:45:00,0,0,0,1027.6,60.8,-0.0357
2019-02-02 21:00:00,0,0,0,1027.5,61.4,-0.0357
2019-02-02 21:15:00,0,0,0,1027.4,62.0,-0.0378
2019-02-02 21:30:00,0,0,0,1027.4,61.6,-0.0378
2019-02-02 21:45:00,0,0,0,1027.2,60.2,-0.0378
2019-02-02 22:00:00,0,0,0,1027.2,59.5,-0.0357
2019-02-02 22:15:00,0,0,0,1027.1,60.5,-0.0378
2019-02-02 22:30:00,0,0,0,1027.0,61.4,-0.0378
2019-02-02 22:45:00,0,0,0,1026.8,62.1,-0.0378
2019-02-02 23:00:00,0,0,0,1026.7,62.6,-0.0378
2019-02-02 23:15:00,0,0,0,1026.6,61.6,-0.0378
2019-02-02 23:30:00,0,0,0,1026.5,60.5,-0.0378
2019-02-02 23:45:00,0,0,0,1026.3,60.6,-0.0357
2019-02-03 00:00:00,0,0,0,1026.1,59.8,-0.0357
2019-02-03 00:15:00,0,0,0,1026.1,60.0,-0.0378
2019-02-03 00:30:00,0,0,0,1025.7,59.4,-0.0378
2019-02-03 00:45:00,0,0,0,1025.9,57.5,-0.0378
2019-02-03 01:00:00,0,0,0,1025.6,54.0,-0.0378
2019-02-03 01:15:00,0,0,0,1025.4,50.5,-0.0378
2019-02-03 01:30:00,0,0,0,1025.4,50.2,-0.0378
2019-02-03 01:45:00,0,0,0,1025.4,52.7,-0.0378
2019-02-03 02:00:00,0,0,0,1025.3,53.4,-0.0378
